servierCode,providerCode,geographyCode,sourceChannelCode,nameEn
,I11317,034;040;050;036;030;032,SG_PubH,ALPS PTE LTD C/O FSS - ACCOUNTS PAYABLES
,I11640,010;090;020;041;050,SG_PriSpsy,CAPITAL MINDHEALTH CLINIC PTE LTD
,I11941,010;090;023;041;050,SG_PriSsur,MARK WONG SURGERY PTE LTD
,I12703,010;090;020;041;050,SG_PriSgas,GUTCARE FARRERC/OGUTCARE DIGESTIVE. LIVER.ENDOSCOPY ASSOCIATES
,I13841,042,SG_PriSsur,THE GP ENDOSCOPY & PILES CENTRE (DLEEDON)
,I16788,013;014;021;041;050,SG_GP,NEE SOON CLINIC AND SURGERY PTE LTD C/O NEE SOON CLINIC
,I17624,011;014;022;041;050,SG_PriScar,THE HARLEY STREET ORCHARD P/L C/O THEHARLEYSTREETHEARTANDVASCULAR CTR
,I35822,012;014;024;040;050,SG_PriScar,LIVINGSTONE CARDIOLOGY PTE LTD C/O LIVINGSTONE CARDIOLOGY
,I35830,010;090;023;040;050,SG_GP,CROSSROADS FAMILY CLINIC PTE LTD C/ CROSSROADS FAMILY CLINIC
,I36357,010;090;023;041;050,SG_PriSsur,MARK WONG SURGERY PTE LTD
,I37782,010;090;022;042;050,SG_PriSsur,HC MING ENDOSCOPY & PILES CENTRE
,I39086,013;015;024;042;050,SG_GP,PARKWAY SHENTON PTE LTD C/O SHENTON MEDICAL GROUP
,I39145,010;020;040;050;090,SG_Pharm,WATSON'S PCS- 207 GREAT WORLD CITY
,I39397,010;090;020;041;050,SG_PriSgas,GUTCARE ORCHARD C/OGUTCAREDIGESTIVE LIVER.ENDOSCOPY ASSOCIATES
,I39608,010;020;040;050;090,SG_Pharm,THRYVE PRIVATE LIMITED
,I39947,011;014;022;042;050,SG_PriScar,HEALTHY HEART SPECIALIST CENTRE
,I95109,012;014;024;040;050,SG_GP,ONG CLINIC & SURGERY (YISHUN)
,I97890,010;090;020;040;050,SG_GP,POTONG PASIR HEALTHCARE PTE. LTD. C/O DA CLINIC @ POTONG PASIR
,I99892,013;015;023;040;050,SG_PriScar,LESLIE TAY HEART SPECIALIST PTE LTD MOUNT E NOVENA SPECIALIST CENTRE
,J41488,012;020;090;040;050,SG_GP,KTR MEDICAL PTE LTD C/O INTEMEDICAL (KOVAN)
,J42251,010;090;020;042;050,SG_PriSgas,SPECIALIST DIGESTIVE CENTRE PTE LTD PS TAN DIGESTIVE & LIVER CENTRE
,J43356,010;023;090;041;050,SG_PriSsur,JULIAN ONG ENDOSCOPY & SURGERY P/L HC ENDOSCOPY & PILES CENTRE (AMK)
,J43754,013;015;024;042;050,SG_GP,PARKWAY SHENTON PTE LTD C/O SHENTON MEDICAL GROUP
,J44012,012;090;022;040;050,SG_GP,CHUNG & EE MEDICAL PTE LTD C/O CHUNG & EE MEDICAL CLINIC
,J45096,013;090;020;040;050,SG_GP,MY DOCTOR @ ADMIRALTY PTE LTD
,J45792,010;090;023;042;050,SG_PriSsur,SURGICAL ASSOCIATES PTE LTD C/O SURGICAL ASSOCIATES
,J46411,010;020;090;042;050,SG_PriSpsy,NEUROPSYCHIATRY ASSOCIATES CLINICAL SERVICES P/L C/O NEUROPSYCHIATRY AS
,J46846,010;090;023;041;050,SG_PriSsur,THE VASCULAR & INVENTIONAL GROUPP/L C/O VASCULAR & INTERVENTIONAL CTR
,J47468,010;090;024;042;050,SG_PriSsur,ALPINE SURGICAL PRACTICE PTE LTD C/O ALPINE SURGICAL PRACTICE
,J47672,010;023;090;041;050,SG_PriSsur,K K SNG COLORECTAL & GENERAL SURGER LTD C/OK K SNGCOLORECTAL&GENERALSUR
,J48481,010;090;020;040;050,SG_GP,HEALTHIFY MEDICAL PTE LTD C/O HEALT MEDICAL FAMILY CLINIC
,J49660,012;015;020;040;050,SG_PriScar,KTGL PTE LTD C/O GERARD LEONG CARDIOLOGY CLINIC
,J79328,010;023;090;041;050,SG_GP,DR TAN MEDICAL CENTER PTE LTD C/O DR TAN MEDICAL CENTER
,J79519,010;024;090;040;050,SG_GP,PROHEALTH MEDICAL GROUP @ BUKITBATO C/O PROHEALTH MEDICAL GROUP @BUKIT
,100001,033;032;041;050;040;030,SG_PubH,ALEXANDRA HOSPITAL
,100062,010;020;040;050;090,SG_PriSder,NATIONAL SKIN CENTRE (S) PTE LTD
,100272,010;020;040;050;090,SG_GP,SATA CHINATOWN CLINIC
,100273,010;020;040;050;090,SG_GP,SATA JURONG CLINIC
,100282,034;040;050;036;030,SG_PubH,SINGHEALTH POLYCLINIC
,100321,030;042;050;060;040,SG_PubH,JURONG MEDICAL CENTRE
,100368,010;020;040;050;090;021;022;023;024,SG_Pharm,GUARDIAN H & B-319 SUNTEC CITY MALL
,000107,010;090;021;040;050,SG_GP,KEPPEL SHIPYARD LTD - DR SAMUEL LEONG PENG FAI
,001096,010;090;021;040;050,SG_GP,KEPPEL SHIPYARD LIMITED
,000118,010;090;020;040;050,SG_GP,SEMBAWANG SHIPYARD PTE LTD
,000181,010;014;020;040;050,SG_GP,PETROCHEMICAL CORPN OF S'PORE P/L- DR KHOO TC
,000186,010;090;020;040;050,SG_PriSden,PANG DENTAL SURGERY - DR PANG KOK THAI
,200008,010;090;020;040;050,SG_GP,ALPHA CLINIC & SURGERY/ALPHA LASER CTR - DR HSU
,200012,010;090;020;040;050,SG_GP,AMA KENG MEDICAL CLINIC - DR SENG ENG KAH
,200013,010;090;020;040;050,SG_PriSana,ANAESTHETIC ASSOCIATES
,200026,010;090;020;040;050,SG_GP,THE ASSOCIATE DISPENSARY - DR LEONG CHOON YIN
,200027,010;090;020;040;050,SG_GP,AUSTRALIA CLINIC - DR HO CHIN SENG
,200029,010;090;020;040;050,SG_GP,AVENUE 10 CLINIC - DR KOH LIM POH
,200032,010;090;020;040;050,SG_GP,BALESTIER DISPENSARY MEDICAL & SURGERY CLINIC
,200038,011;015;023;040;050,SG_GP,THE BEDOK MEDICAL CENTRE - DR HENRY YEO
,200039,010;090;020;040;050,SG_PriSsur,BENG SURGERY - DR JIMMY BENG KIAN SIEW
,200048,011;015;020;040;050,SG_GP,CAMBRIDGE CLINIC - DR NG KHIN SENG
,200053,010;090;020;040;050,SG_GP,CAUSEWAY CLINIC - DR NG SHIN CHONG
,200057,010;090;020;040;050,SG_GP,PACIFIC MAH MEDICAL PTE LTD-DR MALCOLM MAH
,200064,010;090;020;040;050,SG_GP,CHANG CLINIC
,200065,010;090;020;040;050,SG_GP,CHANGI CLINIC - DR TAN THIAN HWEE
,200067,010;090;020;040;050,SG_GP,K T CHAN CLINIC - DR K.T. CHAN
,200070,010;090;020;040;050,SG_PriSsur,CHAN PLASTIC & COSMETIC SURGERY - DR CHAN CHI CHIN
,200071,010;090;020;040;050,SG_PriSog,TANNY CHAN WOMEN CLINIC - DR TANNY CHAN
,200072,010;090;020;040;050,SG_GP,Y W CHAN CLINIC - DR CHAN YAT WAH
,200078,010;090;020;040;050,SG_PriSsur,K C CHEE SURGERY - DR CHEE KOK CHIANG
,200079,010;090;020;040;050,SG_GP,CHEMIC MEDICAL LABORATORIES - DR SEAH HAN CHEOW
,200084,010;090;020;040;050,SG_GP,CHEOK DISPENSARY - DR CHEOK SOO YEW
,200085,010;014;020;040;050,SG_GP,CHEONG MEDICAL CLINIC - DR CHEONG PAK YEAN
,200090,010;090;020;040;050,SG_GP,DR MAURICE CHEW CLINIC & SURG - DR MAURICE HL CHEW
,200094,010;090;020;040;050,SG_GP,CHIA & LEE MEDICAL CLINIC - DR PATRCIA CHIA
,200097,010;090;020;040;050,SG_PriSpae,CHIANG BABY & CHILD CLINIC - DR CHIANG SEE PING
,200098,010;090;020;040;050,SG_GP,CHIA CLINIC - DR CHIA TAT SIEN
,200105,010;090;020;040;050,SG_GP,CHOK CLINIC - DR CHOK CHING CHAY
,200111,010;090;020;040;050,SG_GP,CHOONG'S CLINIC - DR CHONG TONG MUN
,200115,010;090;020;040;050,SG_GP,DR CHOO NG & HO CLINIC & SURGERY
,200120,010;090;020;040;050,SG_PriSsur,CHOW SURGERY PTE LTE - DR CHOW SHEN JUNG
,200122,010;090;020;040;050,SG_GP,CHUA CHU KANG CLINIC - DR ANG HOON SIANG
,200125,010;090;020;040;050,SG_GP,CHUAH CLINIC & SURGERY - DR S B CHUAH
,200135,010;090;020;040;050,SG_GP,CENTRAL CLINIC
,200138,013;015;022;042;050,SG_GP,CLIFFORD DISPENSARY
,200141,010;090;020;040;050,SG_PriSphy,CLINIC 10 - DR YONG SIEW YUEN
,200144,010;090;020;040;050,SG_PriSent,LONDON SURGERY
,200147,010;015;020;040;050,SG_GP,CORPORATE MEDICAL CENTRE - DR B K NAIR
,200155,010;090;020;040;050,SG_PriSent,ENT & ALLERGY CLINIC - DR YEOH KIAN HIAN
,200156,010;090;020;040;050,SG_GP,EAST COAST MEDICAL CENTRE - DR DAVID K C TAN
,200160,010;090;020;040;050,SG_GP,EE CLINIC - DR WINSTON EE
,200169,010;090;020;040;050,SG_PriSeye,LIM SIEW MING PTE LTD C/O DR ARTHUR LIM SIEW MING
,200172,010;090;020;040;050,SG_GP,FAITH CLINIC - DR LIM HSIU LIEN
,200173,010;090;020;040;050,SG_GP,FAMILYCARE CLINIC & SURGERY - DR LEE KOK LEONG
,200175,010;090;020;040;050,SG_GP,FAMILY CLINIC & SURGERY - DR TAN LIN
,200183,010;090;020;040;050,SG_PriSpae,FRANCES CHILDREN CLINIC - DR FRANCES WOON
,200185,010;090;020;040;050,SG_GP,FU-XING CLINIC - DR MICHAEL TOH
,200198,010;090;020;040;050,SG_GP,GOLDEN SULTAN PLAZA CLINIC - DR VICTOR LIM
,200200,010;090;020;040;050,SG_GP,GRACE CLINIC - DR TAN SUAN BOO
,200207,012;014;020;040;050,SG_GP,HAN CLINIC & SURGERY - DR HAN KIN ZEE
,200208,010;090;020;040;050,SG_GP,HAN'S CLINIC - DR STANLEY C F HAN
,200211,010;090;020;040;050,SG_GP,HEALTHCARE CLINIC & SURGERY - DR THOR GUAT NGOH
,200216,010;090;020;040;050,SG_GP,G H HENG CLINIC - DR HENG GEK HONG
,200217,010;090;020;040;050,SG_GP,HENG HENG CLINIC - DR YEO SIAM YAM
,200218,010;090;020;040;050,SG_GP,HIA'S CLINIC - DR HIA HWEE YANG
,200219,010;090;020;040;050,SG_GP,FUNAN CLINIC - DR D KISHAN
,200224,010;090;020;040;050,SG_GP,HONG ASSOCIATES CLINIC - DR MICHAEL HONG
,200225,010;090;020;040;050,SG_GP,HONG ASSOCIATES CLINIC - DR ALLAN HONG CHEE BOO
,200230,012;015;021;040;050,SG_GP,DRS HORNE & CHIN & PARTNERS
,200231,010;090;020;040;050,SG_PriSsur,HO SURGICAL CLINIC - DR HO SOON TECK
,200232,010;090;020;040;050,SG_GP,HO TONG CLINIC - DR SEE BENG TECK
,200236,010;090;020;040;050,SG_GP,HU CLINIC - DR HU KUO MING
,200249,010;090;020;040;050,SG_PriSog,JOO CHIAT CLINIC PTE LTD - DR SANDY LEK SWEE CHEW
,200250,010;090;020;040;050,SG_GP,JUBILEE MEDICAL CTR. - DR E M LIM
,200254,010;090;020;040;050,SG_GP,POINT MEDICAL GROUP - DR TEO KIAN TONG
,200255,010;090;020;040;050,SG_GP,THE JURONG DISPENSARY - DR TAN KOK SOO
,200262,010;090;020;040;050,SG_GP,KATONG CLINIC - DR R C DHAR
,200264,010;090;020;040;050,SG_PriSeye,KATONG EYE CLINIC - DR LOH PEK HAR
,200265,010;090;020;040;050,SG_GP,KEE CLINIC - DR KENNETH KEE
,200267,010;090;022;040;050,SG_PriSog,S H KEE CLINIC FOR WOMEN - DR KEE SWEE HAE
,200269,010;090;020;040;050,SG_PriSog,KHEW & LIM CLINIC FOR WOMEN - DR THOMAS LIM W H
,200274,010;090;020;040;050,SG_GP,KIAN ANN CLINIC & SURGERY - DR CHEW KIAN ANN
,200275,010;090;020;040;050,SG_GP,KIM'S CLINIC - DR WONG TENG KIM
,200276,010;090;020;040;050,SG_GP,KIM TIAN CLINIC - DR NG MONG HOO RICHARD
,200284,010;090;020;040;050,SG_GP,T L KOH CLINIC & SURGERY
,200289,010;090;020;040;050,SG_GP,KONG LING CLINIC - DR WONG YONG CHOW
,200293,010;090;020;040;050,SG_GP,LAI CLINIC - DR ESTHER TAM
,200294,010;090;020;040;050,SG_GP,LAI MEDICAL CLINIC PTE LTD
,200295,010;090;020;040;050,SG_GP,DR L.Y. LAI & NEO CLINIC - DR NEO WEE SUAN
,200302,010;015;020;040;050,SG_GP,K N LAU CLINIC - DR LAU KWOK NAM
,200303,010;090;020;040;050,SG_GP,LEE CLINIC - DR ONG SIONG HOON
,200308,010;090;020;040;050,SG_PriSog,LEE WOMEN'S CLINIC & SURGERY - DR DANIEL K K
,200309,010;090;020;040;050,SG_PriSsur,Y C LEE CLINIC - DR LEE YEE CHUN
,200310,010;090;020;040;050,SG_GP,LEONG CLINIC - DR LEONG VIE CHUNG
,200312,010;090;020;040;050,SG_GP,LEONG CLINIC & SURGERY
,200314,010;090;020;040;050,SG_PriSog,LEE CLINIC FOR WOMEN & SURGERY - DR LEE CHEE WAN
,200320,010;090;020;040;050,SG_GP,LIAN CLINIC - DR LIAN HO PENG
,200324,010;090;020;040;050,SG_GP,LIFE CLINIC - DR TAN HAI CHUANG
,200340,010;090;020;040;050,SG_PriSgas,K P LIM GASTROENTEROLOGY & MEDICAL CLINIC
,200342,010;090;020;040;050,SG_PriSog,T B LIM CLINIC FOR WOMEN - DR LIM TECK BENG
,200344,010;090;020;040;050,SG_GP,YEW YING MEDICAL CLINIC & SURG. - DR LIM YEW CHER
,200345,010;090;020;040;050,SG_PriSog,LING OBSTETRIC & GYNAECOLOGIST - DR N N LING
,200349,010;090;020;040;050,SG_PriSder,LOKE SKIN CLINIC PTE LTD - DR LOKE KHUA EU
,200351,010;090;020;040;050,SG_GP,KHEI CLINIC - DR KHEI SUE WENG
,200353,010;090;020;040;050,SG_GP,LOOK CLINIC - DR LOOK YEW SENG
,200354,010;090;020;040;050,SG_PriSneu,LOONG CLINIC - DR LOONG SI CHIN
,200356,010;090;020;040;050,SG_PriSeye,C.H. LOW EYE SURGICAL CTR P/L - DR LOW CZE HONG
,200364,010;090;020;040;050,SG_GP,MANHATTAN MEDICAL CENTRE - DR GOH WEI LEONG
,200366,010;090;020;040;050,SG_GP,MARINA MEDICAL CENTRE - DR RANJAN RAMASAMY
,200367,010;090;020;040;050,SG_GP,MARINE CLINIC - DR MONICA AU
,200372,010;090;020;040;050,SG_GP,MCGILL CLINIC - DR KUNG SIANG-YO
,200381,010;090;020;040;050,SG_GP,TJ MEDICAL CLINIC & SURGERY-DR TOH EE WAN
,200382,010;090;020;040;050,SG_GP,THE MEDICAL HEALTH CLINIC - DR GOH KEE HOCK
,200383,010;090;020;040;050,SG_GP,THE MEDICAL HOUSE - DR BENETY CHANG
,200384,010;090;020;040;050,SG_GP,THE MEDICAL HOUSE - DR WEE SIN LIM
,200390,012;090;020;040;050,SG_GP,DRS CHUA CHOW & PARTNERS PTE LTD - DR CHUA YONG HA
,200392,010;090;020;040;050,SG_GP,MEENARA CLINIC - DR (MRS) A MEENAMBIKAI
,200397,012;090;020;040;050,SG_GP,MERIDIAN MEDICAL CENTRE - DR HU WEN WEY
,200398,010;090;020;040;050,SG_PriSpae,MICHAEL'S BABY & CHILD CLINIC - DR TOH CHUN CHOONG
,200399,010;090;020;040;050,SG_GP,MIDLAND CLINIC - DR LOH YORK SIONG
,200400,010;090;020;040;050,SG_GP,MEDORA CLINIC & SURGERY - DR MEDORA FRIDOS
,200405,013;015;024;042;050,SG_PriSog,PARKWAY MEDICAL SERVICES PTE LTD C/O PARKWAY WOMEN
,200407,010;090;020;040;050,SG_GP,NANYANG CLINIC - DR HU TSU TEH
,200409,013;014;020;041;050,SG_GP,NEE SOON CLINIC
,200410,010;090;020;040;050,SG_PriSneu,NEI NEUROLOGY CLINIC
,200412,010;090;020;040;050,SG_GP,NEO MEDICAL CENTRE - DR NEO TIAM SOON
,200414,010;090;020;040;050,SG_PriSneu,NEUROLOGICAL SURGERY - DR JAMES C.M.KHOO
,200426,010;090;020;040;050,SG_GP,NG MEDICAL CLINIC - DR NG WING CHUEN
,200428,010;090;020;040;050,SG_GP,OCCUPATIONAL HEALTH CLINIC - DR TAN BIN SENG
,200437,010;090;020;040;050,SG_GP,ONG MEDICAL CLINIC - DR ONG ENG CHENG
,200440,010;090;020;040;050,SG_GP,T. K. ONG'S CLINIC - DR T K ONG
,200441,010;090;020;040;050,SG_PriSog,ALEX OOI & ASSOCIATES OBGYN CONSULTANTS-DR ALEX OO
,200442,010;090;020;040;050,SG_PriSder,OON'S SKIN CLINIC - DR OON BENG BEE
,200451,010;090;020;040;050,SG_PriSort,ORTHOPAEDIC CLINIC - DR L B ONG
,200454,010;090;020;040;050,SG_PriSort,ORTHOPAEDIC & TRAUMATIC SURG. - DR CHANG WEI CHUN
,200467,010;090;020;040;050,SG_GP,TWIN CITY MEDICAL GRP. PTE LTD - DR POON LEE KWEE
,200474,010;090;020;040;050,SG_GP,PENG CLINIC - DR HOONG YONG SEN
,200475,010;090;020;040;050,SG_GP,PENINSULA PLAZA CLINIC - DR ALWYN KO
,200479,010;090;020;040;050,SG_PriSpae,PETER'S BABY & CHILD CLINIC - DR LIM CHENG CHUAN
,200489,010;090;020;040;050,SG_PriSeye,EYE SPECIALIST CLINIC PTE LTD- DR KHOO BOO KIAN
,200490,010;090;020;040;050,SG_GP,PRASAD'S CLINIC - DR P K PRASAD
,200492,010;090;020;040;050,SG_GP,PRESIDENT MEDICAL CLINIC - DR CHIA YUEN TAT
,200498,010;090;020;040;050,SG_GP,RAKYAT'S CLINIC - DR CHAN MAN YIN
,200509,010;090;020;040;050,SG_GP,SAM KIANG HK CHARITY CLINIC - DR CHIA YANG PONG
,200515,012;090;024;040;050,SG_GP,SEAH CLINIC - DR SEAH CHENG KIAN
,200516,010;090;020;040;050,SG_PriSog,SEETHO CLINIC FOR WOMEN - DR SEETHO KAI YIN
,200520,010;090;020;040;050,SG_PriSsur,SEN CLINIC - DR BENOY KUMAR SEN
,200522,010;090;020;040;050,SG_GP,SHELL EASTERN PETROLEUM P/L-SHELL PULAU BUKOM CLIN
,200527,010;090;020;040;050,SG_GP,SINCERE CLINIC
,200530,010;090;020;040;050,SG_PriSpae,SINGAPORE BABY & CHILD CLINIC
,200535,010;090;020;040;050,SG_GP,SIN MIN CLINIC - DR LOW HON KWOK
,200536,010;090;020;040;050,SG_GP,SINNAN CLINIC
,200539,010;090;020;040;050,SG_GP,KEPPEL MEDICAL GROUP - DR SOH CHEOW BENG
,200543,010;090;020;040;050,SG_GP,STANFORD MEDICAL GROUP PTE LTD C/O BORNEO CLINIC
,200546,010;090;020;040;050,SG_GP,STARLIGHT CLINIC - DR S VAIRAVAN
,200547,010;090;020;040;050,SG_GP,STRAITS CLINIC - DR W R RANSANGYAGAM
,200548,010;090;020;040;050,SG_GP,SUGINO FAMILY CLINIC - DR W G TAN
,200554,010;090;020;040;050,SG_GP,SYDNEY CLINIC - DR NG ENG LIM
,200559,010;090;020;040;050,SG_GP,CH TAN MEDICAL CLINIC & DENTAL SURG. - DR C H TAN
,200565,010;090;020;040;050,SG_GP,TAN CLINIC & DENTAL SURGERY - DR TAN SUAN EK
,200566,010;090;020;040;050,SG_GP,TAN CLINIC & SURGERY - DR TAN KIN THENG
,200570,010;090;020;040;050,SG_GP,TANGLIN CLINIC
,200571,010;090;020;040;050,SG_PriSog,TAN HANG YANG'S CLINIC & SURG. - DR TAN HANG YANG
,200578,010;090;024;040;050,SG_PriSog,K.L. TAN CLINIC FOR WOMEN
,200579,010;090;020;040;050,SG_PriSog,DR TAN KOK KONG'S CLINIC FOR WOMEN
,200582,011;014;022;042;050,SG_PriScar,N.B. TAN CLINIC - DR TAN NGIAP BOON
,200583,010;090;020;040;050,SG_PriSsur,ROBERT TAN SURGERY
,200587,010;090;020;040;050,SG_GP,TAY CLINIC - DR TAY HOCK HUI
,200592,010;090;020;040;050,SG_GP,TEH'S CLINIC & SURGERY - DR TEH KIN CHIANG
,200593,010;090;020;040;050,SG_GP,TEIN CLINIC & SURGERY - DR TEIN BOH GOH
,200599,010;090;020;040;050,SG_GP,DR TENG PING MING CLINIC
,200605,010;090;020;040;050,SG_PriSog,S H TEOH CLINIC & SURGERY - DR TEOH SENG HIN
,200606,010;090;020;040;050,SG_PriSent,TEOH SURGERY - E.N.T. - DR TEOH CHOO KENG
,200607,010;090;020;040;050,SG_PriSog,P K TEO CLINIC FOR WOMEN
,200608,010;090;020;040;050,SG_PriSog,S.P. TEO CLINIC FOR WOMEN - DR TEO SIAK PHENG
,200609,010;090;020;040;050,SG_GP,TEXTILE CENTRE CLINIC - DR CHIN YONG SENG
,200610,012;015;024;040;050,SG_GP,THAM CLINIC - DR THAM NGIAP BOO
,200611,010;090;020;040;050,SG_GP,THAM DISPENSARY - DR THAM PAK ONN
,200614,010;090;020;040;050,SG_PriSog,THE LADY GYNAECOLOGIST - DR PATRICIA SIM SAI LAN
,200620,010;014;020;040;050,SG_GP,THONG HOE CLINIC - DR WINSTON LEE SIEW BOON
,200624,010;090;020;040;050,SG_GP,TIN PHUAN SURGERY - DR TAN KHIM KENG
,200628,010;090;020;040;050,SG_GP,TOA PAYOH CLINIC - DR TAN KIAN YONG
,200629,012;015;020;040;050,SG_GP,TOA PAYOH CLINIC & SURGERY - DR KAO KHENG YEW
,200632,010;090;020;040;050,SG_PriSpsy,TOH KAH BEE PSYCHIATRIC CLINIC - DR TOH KAH BEE
,200633,010;090;020;040;050,SG_GP,TONG CLINIC & SURGERY - DR TONG TECK HWEE
,200639,010;090;020;040;050,SG_GP,TRANS-ISLAND MEDICAL GROUP - DR LAWRENCE LIM H L
,200640,010;090;020;040;050,SG_GP,TRINITY MEDICAL CENTRE - DR LEE KIM KEE
,200641,010;090;020;040;050,SG_PriSphy,TROPICAL MED & INFECTIOUS DISEASES CL. - DR ONN CT
,200643,012;015;021;042;050,SG_GP,DRS TRYTHALL/HOY/DAVIES
,200645,010;090;020;040;050,SG_PriSent,UNION SURGERY - DR SEOW LI JIN
,200646,010;090;020;040;050,SG_GP,UNITED CLINIC & SURGERY - DR HO CHEONG HOCK
,200648,010;090;020;040;050,SG_GP,EVANGEL MEDICAL CLINIC- DR NG HWEE HIN
,200649,010;090;020;040;050,SG_GP,UNITED MEDICAL CLINIC - DR NG H N/ DR TEO K S
,200652,010;090;020;040;050,SG_GP,UNIVERSAL PEACE CLINIC - DR TAN BOON CHEE DAVID
,200658,010;020;040;050;090,SG_PriSphy,DR WANG'S CLINIC PTE LTD (DR WANG HWA KUAN)
,200667,010;090;020;040;050,SG_GP,WEST COAST CLINIC/SURGERY - DR YEO KWAN CHING
,200675,010;090;020;040;050,SG_GP,F.P. WONG CLINIC PTE LTD - DR WONG FOOK POH
,200680,010;090;023;040;050,SG_GP,WONG'S CLINIC - DR WONG KUM HOONG
,200681,010;090;020;040;050,SG_GP,WONG CLINIC & SURGERY - DR WONG SIN HEE
,200682,010;014;020;040;050,SG_GP,WONG CLINIC & SURGERY - DR WONG WEE NAM
,200693,010;090;020;040;050,SG_GP,WU CLINIC & SURGERY - DR WU EU HENG
,200697,010;090;020;040;050,SG_GP,YANG & CHIN MEDICAL & DENTAL
,200703,010;090;020;040;050,SG_PriSort,YEO ORTHOPAEDIC CENTRE PTE LTD - DR K Q YEO
,200704,010;015;020;040;050,SG_GP,P.N. YEO CLINIC - DR YEO PENG NGEE
,200707,010;090;020;040;050,SG_GP,YISHUN MEDICAL CLINIC - DR BILLY HARDIE N
,200709,010;090;020;040;050,SG_PriSsur,N.K. YONG CLINIC - DR N K YONG
,200721,010;090;020;040;050,SG_PriSent,DR GOH EWE HONG JERRY
,200722,010;090;020;040;050,SG_PriSphy,DR LIM DON & ASSOCIATES - DR ROBERT G DON
,200725,010;090;020;040;050,SG_PriSsur,JIMMY LIM SURGERY PTE LTD - DR JIMMY LIM
,200733,010;090;020;040;050,SG_PriSeye,EYE CENTRE & SURGERY - DRS CK LOH/KL CHEW/HN TONG
,200737,010;090;020;040;050,SG_PriSder,DR GOH SENG HENG MEDICAL & AESTHETIC CENTRE
,200743,010;090;020;040;050,SG_PriSog,A L LIM CLINIC FOR WOMEN PTE LTD- DR LIM AH LENG
,200752,010;090;020;040;050,SG_PriSsur,PLASTIC SURGERY & HAIR CLINIC - DR R SUNDARASON
,200755,010;090;020;040;050,SG_GP,YEO CLINIC - DR YEO KHEE HONG
,200765,010;090;020;040;050,SG_PriSpae,LOH CHILDREN'S CLINIC - DR LOH TEE FUN
,200771,010;090;020;040;050,SG_GP,FAMILY CLINIC - DR TAN KIAW KUANG
,200772,010;090;020;040;050,SG_GP,LUM CLINIC & SURGERY - DR DAVID LUM KHAI WAH
,200773,010;090;020;040;050,SG_GP,LEE CLINIC - DR LEE BON FA
,200780,010;015;020;040;050,SG_GP,UNITED MEDICAL PRACTITIONERS
,200783,010;090;020;040;050,SG_GP,STANFORD MEDICAL GROUP PTE LTD-DR FOONG CHAN KEONG
,200788,010;090;020;040;050,SG_GP,TANGLIN HALT CLINIC - DR LILY TIRTASANA NEO
,200789,010;020;040;050;090,SG_GP,TOKYO DISPENSARY - DR DANIEL CHEONG LAM SUN
,200790,010;090;020;040;050,SG_PriSog,Y C GOH CLINIC & SURG. FOR WOMEN- DR GOH YONG CHEW
,200792,010;090;020;040;050,SG_GP,BAN KOK CLINIC & SURGERY - DR TAN BAN KOK
,200794,010;090;020;040;050,SG_GP,SILAT CLINIC - DR CHOO TECK HONG
,200796,010;090;020;040;050,SG_GP,MILFORD MEDICAL GROUP - DR KWAN PAK MUN
,200797,010;090;020;040;050,SG_GP,YANG CLINIC - DR YANG CHIEN PAI
,200804,010;090;020;040;050,SG_GP,EASTERN CLINIC & DENTAL SURGERY - DR WEE YEW JONG
,200812,010;090;020;040;050,SG_GP,TAN & KOH CLINIC & SURGERY
,200816,010;090;020;040;050,SG_GP,"DRS LIM, HOE & WONG"
,200818,010;090;020;040;050,SG_PriSort,CHAN ORTHOPEDIC CLINIC PTE LTD - DR CHAN HENG THYE
,200821,010;090;020;040;050,SG_PriSog,JOHN T L LIM CLINIC & SURGERY
,200824,010;090;020;040;050,SG_GP,LUA CLINIC & SURGERY - DR LUA CHEONG TIONG
,200827,010;090;020;040;050,SG_GP,BCNG LASER & MEDICAL AESTHETICS - NG BOON CHING
,200828,010;090;020;040;050,SG_GP,GOODWILL CLINIC - DR C K RAJU
,200831,010;090;020;040;050,SG_GP,OXFORD CLINIC & SURGERY - DR TOH KOK THYE
,200832,010;090;020;040;050,SG_PriSog,BEN NEO CL FOR WOMEN PTE LTD-DR BEN NEO BAN LEONG
,200846,010;015;020;040;050,SG_GP,STANFORD MEDICAL CLINIC & SURGERY-DR ANG CHOON JIN
,200851,010;090;020;040;050,SG_GP,AMITY MEDICAL CLINIC & DENTAL SURGERY - DR WONG WT
,200855,010;015;020;040;050,SG_GP,CLINIC FARIDAH - DR FARIDA VASANWALA
,200857,010;090;020;040;050,SG_PriSonc,MEDICAL & ONCOLOGY CLINIC - PROF OON CHONG JIN
,200858,010;090;020;040;050,SG_GP,MANDARIN MEDICAL & DENTAL CENTRE - DR HO HANG CHEN
,200859,010;090;020;040;050,SG_PriSog,KOWA CLINIC & SURGERY FOR WOMEN - DR KOWA NAM SING
,200866,010;090;020;040;050,SG_GP,S. LEE CLINIC - DR SYLVIA LEE LAI KIT
,200870,010;090;020;040;050,SG_PriSsur,SWAMI SURGERY PTE LTD- DR SWAMINATHAN
,200875,013;014;021;040;050,SG_GP,YAU MEDICAL CLINIC PTE LTD - DR YAU KHAI WENG
