rowId,code,_name,_address1,_address2,_postalCode,types,name,formattedAddress,postalCode,latitude,longitude,score
761,203497,THE VASCULAR & GENERAL SURGERY CTR PTE LTD,290 ORCHARD RD.,#18-05 PARAGON MEDICAL SUITE,238859,"[""doctor"",""establishment"",""health"",""point_of_interest""]",The Vascular & General Surgery Centre,"290 Orchard Rd, #18-05 Paragon Medical Suites, Singapore 238859",238859,1.30431,103.836138,0.0
762,203502,DR JITEN & CAROLINE MEDICAL CTR + X-RAY,10 JALAN SERENE,#02-01/02 SERENE CTR.,258748,"[""establishment"",""health"",""point_of_interest""]",Drs Jiten and Caroline Medical Centre,"10 Jln Serene, #02-01/02 Serene Centre, Singapore 258748",258748,1.3226173,103.8135755,0.0
763,203503,MINT MEDICAL CTR. - DR DORA CHEONG,1 HARBOURFRONT PLACE,#01-10 HARBOURFRONT TOWER 1,098633,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Mint Medical Centre HarbourFront Tower 1- GP | Family clinic | Child health | Womenâ€™s clinic,"1 Harbourfront Place #01-10, HarbourFront Tower 1, Singapore 098633",098633,1.264762,103.819183,0.0
764,203508,ONEDOCTORS MEDICAL CTR- DR SOH WAH NGEE,23 SERANGOON CENTRAL,#01-54/55 NEX,556083,"[""doctor"",""establishment"",""health"",""point_of_interest""]",OneDoctors Medical Centre (nex),"23 Serangoon Central, #01-54/55 NEX, Singapore 556083",556083,1.3496797,103.8731351,0.0
765,203514,RAFFLES MEDICAL GRP LTD- SERANGOON CENTRAL,23 SERANGOON CENTRAL,#B2-01 NEX,556083,"[""establishment"",""health"",""point_of_interest""]",Raffles Medical,"23 Serangoon Central, #B2 - 01 NEX, Singapore 556083",556083,1.3509844,103.8715515,0.0
766,203518,KH NG SURGERY C/O K H NG GLENEAGLES MEDICAL CTR P/,6A NAPIER RD.,#10-03 GLENEAGLES MEDICAL CENTRE,258500,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Gleneagles Hospital,"6A Napier Rd, Singapore 258500",258500,1.3072973,103.8202408,0.0
767,203519,PARKWAY SHENTON PTE LTD,8A MARINA BOULEVARD,#B2-76 MARINA BAY LINK MALL,018984,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Shenton Medical Group - Marina Bay Link Mall,"8A Marina Boulevard #B2-76 Marina Bay Link Mall, Singapore 018984",018984,1.2797602,103.8553758,0.0
768,203520,NORTHEAST HEALTH INTERNATIONAL P/L,994 BENDEMEER RD.,#06-09 B CENTRAL,339943,"[""establishment"",""point_of_interest""]",Northeast Health International Pte Ltd,"994 Bendemeer Rd, Singapore 339943",339943,1.3196141,103.8650163,1.0
769,203521,HO KOK SUN COLORECTAL PTE LTD,3 MOUNT ELIZABETH,#12-09 MT ELIZABETH MEDICAL CTR.,228510,"[""doctor"",""establishment"",""health"",""hospital"",""point_of_interest""]",Ho Kok Sun Colorectal: Singapore Colon Surgeon,"3 Mount Elizabeth, #12-09 Medical Centre, Singapore 228510",228510,1.305083,103.8353626,0.0
770,203522,WINSLOW CLINIC,10 SINARAN DRIVE,#09-21/22/23 NOVENA MEDICAL CENTRE,307506,"[""establishment"",""health"",""point_of_interest""]",Clinic 10,"10 Sinaran Dr, Singapore 307506",307506,1.3207882,103.8441968,0.0
771,203523,KENSINGTON FAMILY CLINIC (SERANGOON) GARDENS P/L,14D KENSINGTON PARK RD.,SERANGOON GARDEN ESTATE,557265,"[""establishment"",""health"",""point_of_interest""]",Kensington Family Clinic,"14D Kensington Park Rd, Singapore 557265",557265,1.365308,103.866196,0.0
772,203524,DR HELEN TAN CLINIC C/OWELLCHEM PHARMACEUTICALS PL,BLOCK 225 JURONG EAST ST 21,#01-801,600225,"[""establishment"",""health"",""point_of_interest""]",Dr. Helen Tan Clinic,"Jurong East Street 21, #01-801 Block 225, Singapore 600225",600225,1.3419949,103.7371099,0.0
773,203525,HEALTHWERKZ MEDICAL GROUP PTE LTD HEALTHWERKZ MEDI,BLOCK 355 SEMBAWANG WAY,#01-02,750355,"[""establishment"",""health"",""point_of_interest""]",Healthwerkz Medical Centre,"Sembawang Way, #01-02 Block 355, Singapore 750355",750355,1.4488133,103.8198903,0.0
774,203529,THE MEDICAL AND AESTHETIC CLINICP/L,270 SIMS AVENUE,,387514,"[""establishment"",""health"",""point_of_interest""]",K M Heng Women's Clinic Pte Ltd,"270 Sims Ave, Singapore 387514",387514,1.3150542,103.8832,0.0
775,203533,HEALTHWAY JAPANESE MEDICAL CTR.,176 ORCHARD ROAD,#06-05 THE CENTREPOINT,238843,"[""establishment"",""health"",""point_of_interest""]",Healthway Japanese Medical,"176 Orchard Rd, #06 - 05, Singapore 238843",238843,1.3015784,103.8397989,0.0
776,203542,THE KIDNEY CLINIC PTE LTD,3 MOUNT ELIZABETH,#12-09 MT ELIZABETH MEDICAL CTR.,228510,"[""establishment"",""health"",""point_of_interest""]",The Kidney Clinic Pte Ltd,"3 Mount Elizabeth, #12-09 Medical Centre, Singapore 228510",228510,1.3055987,103.8354973,0.0
777,203544,TRINITY MEDICAL PTE LTD,6 SHENTON WAY,#21-10 OUE DOWNTOWN 2,068809,"[""establishment"",""health"",""point_of_interest""]",Trinity Medical@Shenton,"6 Shenton Way, #21-10, Singapore 068809",068809,1.276743,103.848264,0.0
778,203548,PROHEALTH MEDICAL GROUP @ LRT FERNVALE P/L,BLOCK 437 FERNVALE RD.,#01-04,790437,"[""establishment"",""health"",""point_of_interest""]",Prohealth Medical Group @Lrt Fernvale Pte Ltd,"#01-04 Fernvale Rd, Blk 437 MSCP, Singapore 790437",790437,1.3922185,103.8763684,0.0
779,203552,SAGEMED PTE LTD,3 MOUNT ELIZABETH,#06-01/02 MOUNT ELIZABETH MEDICAL CENTRE,258499,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Elizabeth Medical Centre,"3 Mount Elizabeth, Singapore 228510",228510,1.3045666,103.8354606,1.0
780,203579,HEART LUNG & VASCULAR CTR. PTE LTD,3 MOUNT ELIZABETH,#17-13 MT ELIZABETH MEDICAL CTR.,228510,"[""doctor"",""establishment"",""health"",""hospital"",""point_of_interest""]",Asian Heart & Vascular Centre (AHVC) - Mount Elizabeth Medical Centre Level 17,"3 Mount Elizabeth, #17-08, #16-07 Medical Centre, Singapore 228510",228510,1.3057187,103.835793,0.0
781,203581,RAFFLES MEDICAL GRP P/L- ASIA SQUARE TOWER,BLOCK 8 MARINA VIEW,#07-02 ASIA SQUARE TOWER 1,018960,"[""establishment"",""point_of_interest""]",Asia Square Tower 1,"8 Marina View, Singapore 018960",018960,1.2788207,103.8513418,1.0
782,203582,TT LIM CARDIOLOGY PTE LTD C/O DR.TTLIM CARDIOLOGY,290 ORCHARD RD.,#17-10 THE PARAGON,238859,"[""establishment"",""health"",""point_of_interest""]",Dr. TTLim Cardiology Clinic,"290 Orchard Rd, Singapore 238859",238859,1.303659,103.8352894,0.0
783,203585,THE CLINIC @ CAMPUS PTE LTD,70 STAMFORD RD.,#B1-21 LI KA SHING LIBRARY BUILDING,178901,"[""doctor"",""establishment"",""health"",""hospital"",""physiotherapist"",""point_of_interest""]",The Clinic Group @ Campus,"70 Stamford Rd, #B1-21 Li Ka Shing Library, Singapore 178901",178901,1.2962929,103.850145,0.0
784,203591,HILL SPRING MEDICAL LLP,12 JALAN LEBAN,SEMBAWANG HILLS ESTATE,577552,"[""establishment"",""health"",""point_of_interest""]",Hill Spring Medical,"12 Jln Leban, Singapore 577552",577552,1.3715742,103.8291608,0.0
785,203594,SHENTON FAMILY MEDICAL CLINIC (TOWNER),102 TOWNER RD.,#01-268 TOWNERVILLE,322102,"[""establishment"",""health"",""point_of_interest""]",Shenton Family Medical Clinic - Towner,"#01-268 Towner Rd, Block 102, Singapore 322102",322102,1.3207476,103.8621712,0.0
786,203605,LIM JIT FONG COLORECTAL CTR. P/L,6 NAPIER RD.,#09-09 GLENEAGLES MEDICAL CTR.,258499,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Lim Jit Fong Colorectal Centre,"Gleneagles Medical Centre, 6 Napier Rd, #09-09, Singapore 258499",258499,1.3073964,103.8195924,0.0
787,203608,HEALTHWAY MEDICAL CLINIC,BLOCK 443 CLEMENTI AVENUE 3,#01-63 ( MON-THUR 8.30 - 5.00PM),120443,"[""establishment"",""health"",""point_of_interest""]",Healthway Medical (Clementi),"#01-63, 443 Clementi Ave 3, Singapore 120443",120443,1.3141966,103.7640189,0.0
788,203609,HEALTHWAY MEDICAL CLINIC,3 GATEWAY DRIVE,#04-32 WESTGATE,608532,"[""establishment"",""health"",""point_of_interest""]",Healthway Medical (Westgate),"3 Gateway Dr, #04-32 Westgate, Singapore 608532",608532,1.3343696,103.7428089,0.0
789,203610,QUAH HAK MIEN COLORECTAL CTR. P/L,6 NAPIER RD. #05-01,GLENEAGLES MEDICAL CENTRE,258499,"[""doctor"",""establishment"",""health"",""hospital"",""point_of_interest""]",Quah Hak Mien Colorectal Centre,"6 Napier Rd, #07-05 Gleneagles Medical Centre, Singapore 258499",258499,1.3076257,103.8202012,0.0
790,203611,PARKWAY SHENTON PTE LTD,BLOCK 625 ELIAS RD.,#01-324B ELIAS MALL,510625,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Shenton Medical Group - Pasir Ris Elias Mall,"Elias Road #01-324B, Elias Mall, Singapore 510625",510625,1.3787585,103.9422521,0.0
791,203619,THE VEIN CLINIC & SURGERY PTE LTD,290 ORCHARD RD.,#11-08 PARAGON,238859,"[""doctor"",""establishment"",""health"",""hospital"",""point_of_interest""]",THE VEIN CLINIC & Surgery,"#11-08 Paragon, 290 Orchard Rd, Singapore 238859",238859,1.3043656,103.8358914,0.0
792,203620,HEALTHCARE (RAILMALL) PTE LTD,446 UPPER BUKIT TIMAH RD.,RAILMALL,678067,"[""establishment"",""health"",""point_of_interest""]",Healthcare Medical (Railmall),"446 Upper Bukit Timah Rd, Singapore 678067",678067,1.3596263,103.7676005,0.0
793,203622,THE WELLNESS CLINIC P/L- DR KRISHNASWAMY RAM,1 ORCHARD BOULEVARD,#04-09 CAMDEN MEDICAL CENTRE,248649,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Camden Medical,"1 Orchard Blvd, Singapore 248649",248649,1.3032316,103.8239372,0.0
794,203624,RAFFLES MEDICAL GRP LTD- CHANGI CITY PT.,5 CHANGI BUSINESS PARK CENTRAL,CHANGI CITY POINT #B1-55/56,486038,"[""establishment"",""health"",""point_of_interest""]",Raffles Medical Changi City Point,"5 Changi Business Park Central 1, B1-55/56, Singapore 486038",486038,1.3350199,103.9625002,0.0
795,203625,RAFFLES MEDICAL GRP LTD- EAST COAST,112 EAST COAST RD.,#03-17 112 KATONG,428802,"[""establishment"",""point_of_interest"",""shopping_mall""]",I12 Katong,"112 E Coast Rd, Singapore 428802",428802,1.3052204,103.905072,1.0
796,203626,DRS. BAIN & PARTNERS LLP,2 INTERNATIONAL BUSINESS PARK,#01-06A/07A THE STRATEGY,609930,"[""establishment"",""health"",""point_of_interest""]",Drs. Bain & Partners - Jurong East,"2 International Business Park, #01-06A/07A The Strategy, Singapore 609930",609930,1.3302369,103.7471961,0.0
797,203628,PARKWAY SHENTON P/L - JURONG POINT,1 JURONG WEST CENTRAL 2,#01-40/41/42 JURONG POINT SHOPPING CTR,648886,"[""establishment"",""health"",""point_of_interest""]",Parkway Shenton,"1 Jurong West Central 2, #01-17E/F/G/H, Singapore 648886",648886,1.3391858,103.706534,0.0
798,203631,"DANIEL WAI DIABETES,THYROID & HORMONE CLINIC P/L",3 MOUNT ELIZABETH,#03-04 MT ELIZABETH MEDICAL CTR.,228510,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Daniel Wai Diabetes Thyroid & Hormone Clinic éŸ¦ä¿Šè¡Œç³–å°¿ç—…ï¼Œç”²çŠ¶è…ºå�Šè�·å°”è’™è¯Šæ‰€,"3 Mount Elizabeth, #03-04, Singapore 228510",228510,1.304514,103.835448,0.0
799,203633,PARSONS MEDICAL CLINIC PTE LTD,BLOCK 779 YISHUN AVENUE 2,#01-1541,760779,"[""establishment"",""health"",""point_of_interest""]",Parsons Medical Clinic Pte Ltd,"779 Yishun Ave 2, #01-1541, Singapore 760779 Yishun Ave 2, Singapore 760779",760779,1.4223068,103.8340677,0.0
800,203635,KI MEDICAL CLINIC PTE LTD,BLOCK 416 ANG MO KIO AVENUE 10,#01-975,560416,"[""establishment"",""health"",""point_of_interest""]",Ki Medical Clinic,"Ang Mo Kio Ave 10, #01-975 Block 416, Singapore 560416",560416,1.3643302,103.8554217,0.0
801,203638,PHOENIX MEDICAL GROUP PTE LTD,1 SELETAR RD. GREENWICH V,#02-11,807011,"[""establishment"",""health"",""point_of_interest""]",Phoenix Medical Group,"1 Seletar Rd, #02-11 Greenwich V, Singapore 807011",807011,1.3873979,103.8695362,0.0
802,203650,DESMOND WAI NOVENA PTE LTD,38 IRRWADDY RD #06-35,MT ELIZABETH NOVENA MEDICAL CENTRE,329563,"[""doctor"",""establishment"",""health"",""hospital"",""point_of_interest""]",Desmond Wai Liver & Gastrointestinal Diseases Centre,"38 Irrawaddy Road, Mt E Novena Specialist Center #06-35, Singapore 329563",329563,1.3222406,103.8442915,0.0
803,203652,ALPHA JOINTS & ORTHOPAEDIC PTE LTD,6 NAPIER RD.,#02-20 GLENEAGLES MEDICAL CTR.,258499,"[""establishment"",""health"",""point_of_interest""]",Alpha Joints & Orthopaedics (Gleneagles),"Gleneagles Medical Centre 6, #02-20 Napier Rd, Singapore 258499",258499,1.3076257,103.8202012,0.0
804,203653,T G NG KIDNEY & MEDICAL CTR.,6 NAPIER ROAD,"#09-19, GLENEAGLES MEDICAL CTR.",258499,"[""doctor"",""establishment"",""health"",""point_of_interest""]",T G Ng Kidney & Medical Centre,"6 Napier Rd, #09-19, Singapore 258499",258499,1.307592,103.8199224,0.0
805,203654,GI ASSOCIATES GASTROENTEROLOGY PTE. LTD. C/O GI AS,6 NAPIER RD.,#10-02 GLENEAGLES MEDICAL CTR.,258499,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Gi Associates Gastroenterology,"6 Napier Rd, #10-02, Singapore 258499",258499,1.3076257,103.8202012,0.0
806,203655,E MEDICAL CLINIC & SURGERY (TOA PAYOH),BLOCK 126 LORONG 1 TOA PAYOH,#01-567,310126,"[""establishment"",""health"",""point_of_interest""]",E Medical Clinic & Surgery (Toa Payoh),"126 Lor 1 Toa Payoh, #01-567, Singapore 310126",310126,1.3379805,103.845001,0.0
807,203658,ONEDOCTORS (HV) PTE LTD,253 HOLLAND AVENUE,#02-01,278982,"[""doctor"",""establishment"",""health"",""hospital"",""point_of_interest""]",OneDoctors Family Clinic (HV),"253 Holland Ave, #02-01, Singapore 278982",278982,1.3114268,103.7956336,0.0
808,203661,TAY CLINIC PTE LTD,BLOCK 117 BEDOK RESERVOIR RD.,#01-62,470117,"[""establishment"",""health"",""point_of_interest""]",Tay Clinic,"117 Bedok Reservoir Rd, #01-62 Block 117, Singapore 470117",470117,1.331381,103.908646,0.0
809,203662,RAFFLES MEDICAL GROUP,50 RAFFLES PLACE,#01-02A SINGAPORE LAND TOWER,048623,"[""establishment"",""health"",""point_of_interest""]",Raffles Medical,"50 Raffles Place, #01-02A Singapore Land Tower, Singapore 048623",048623,1.2847487,103.8519923,0.0
810,203671,COLORECTAL CLINIC ASSOCIATES P/L,MT. ELIZABETH NOVENA SPEC. CTR.,38 IRRAWADDY ROAD #10-48/49,329563,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Colorectal Clinic Associates,"38 Irrawaddy Rd, #10-48/49, Singapore 329563",329563,1.3220124,103.8444773,0.0
811,203673,CARING FAMILY CLINIC PTE LTD,BLOCK 501 JURONG WEST ST. 51,#01-271,640501,"[""establishment"",""health"",""point_of_interest""]",Caring Family Clinic,"501 Jurong West Street 51, Singapore 640501",640501,1.349987,103.7190815,0.0
812,203676,PROHEALTH MEDICAL GROUP @ PUNGGOL DAMAI P/L,BLOCK 612 PUNGGOL DRIVE,#01-05,820612,"[""establishment"",""health"",""point_of_interest""]",Prohealth Medical Group,"612 Punggol Dr, #01-05, Singapore 820612",820612,1.4048079,103.9086598,0.0
813,203679,THE HARLEY STREET HEART CENTRE DR.REGINALD LIEW,6 NAPIER RD.,#02-38/41 GLENEAGLES HOSPITAL(ANNEX BLK),258500,"[""doctor"",""establishment"",""health"",""hospital"",""point_of_interest""]",The Harley Street Heart and Vascular Centre (Gleneagles),"6A Napier Rd, #02-38/41, Singapore 258500",258500,1.307406,103.819758,0.0
814,203680,YIM GASTROENTEROLOGY LIVER & ENDOSCOPY CTR,38 IRRAWADDY RD. #07-39,MOUNT ELIZABETH NOVENA SPECIALIST CENTRE,329563,"[""establishment"",""health"",""point_of_interest""]",Yim Gastroenterology Liver and Endoscopy Centre,"Singapore, Irrawaddy Rd, 38å�·#07-39 é‚®æ”¿ç¼–ç �: 329563",329563,1.3222428,103.8443749,0.0
815,203687,CLINIC FOR DIGESTIVE SURGERY #11-58 MT ELIZABETH N,"38 IRRAWADDY RD., #11-58",MOUNT ELIZABETH NOVENA SPECIALIST CENTRE,329563,"[""establishment"",""health"",""point_of_interest""]",Clinic for Digestive Surgery Pte Ltd,"38 Irrawaddy Road, #11-58, Mount Elizabeth Novena Specialist Centre, Singapore 329563",329563,1.321799,103.845268,0.0
816,203689,JURONG DAY & NIGHT CLINIC PTE LTD,BLOCK 966 JURONG WEST ST. 93,#01-219,640966,"[""establishment"",""health"",""point_of_interest""]",Jurong Day and Night Clinic,"966 Jurong West Street 93, Singapore 640966",640966,1.3417645,103.6929121,0.0
817,203691,NAIR CARDIAC MEDICAL SPECIALIST CTR,38 IRRAWADDY RD.,#07-35 MT E. NOVENA SPECIALIST CTR,329563,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Elizabeth Novena Hospital,"38 Irrawaddy Rd, Singapore 329563",329563,1.322236,103.8440388,0.0
818,203695,ME NOVENA SPECIALIST GROUP PTE LTD,38 IRRAWADDY RD.,#08-36/7/8/9 MT E. NOVENA HOSPITAL,329563,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Elizabeth Novena Hospital,"38 Irrawaddy Rd, Singapore 329563",329563,1.322236,103.8440388,0.0
819,203698,ACCESS MEDICAL PTE LTD,BLK 2 SIM CLOSE,#03-12 GEMINI @ SIMS,461059,"[""establishment"",""point_of_interest""]",Gemini @ Sims,"2 Sims Cl, Singapore 387298",387298,1.3158896,103.8777047,1.4142135
820,203703,TSP CLINICS PTE LTD C/O THE SURGICAL PRACTICE@MT E,38 IRRAWADDY RD.,#04-27/28 MT ELIZABETH NOVENA SPEC CTR,329563,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Elizabeth Novena Hospital,"38 Irrawaddy Rd, Singapore 329563",329563,1.322236,103.8440388,0.0
821,203708,HALLEY MEDICAL PTE LTD,1 HOUGANG ST 91,#01-21 HOUGANG 1,538692,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Elissa Medical Clinic,"1 Hougang Street 91, #01-21, Singapore 538692",538692,1.3758021,103.8794307,0.0
822,203712,ONCOCARE MEDICAL P/L C/O ONCOCARE CANCER CTR,38 IRRAWADDY RD.,#09-59TO63 MT E NOVENA SPECIALIST CTR,329563,"[""establishment"",""health"",""point_of_interest""]",OncoCare Cancer Centre (Novena),"38 Irrawaddy Road #09-59/60/61/62/63 Mt Elizabeth Novena Specialist Ctr, Singapore 329563",329563,1.322236,103.8440388,0.0
823,203729,ORTHOPAEDIC AND SPINE CLINIC P/L,3 MOUNT ELIZABETH,#13-06 MOUNT ELIZABETH MEDICAL CENTRE,228510,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Elizabeth Medical Centre,"3 Mount Elizabeth, Singapore 228510",228510,1.3045666,103.8354606,0.0
824,203733,IFC BEDOK PTE LTD,BLOCK 763 BEDOK RESERVOIR VIEW,#01-283,470763,"[""establishment"",""health"",""point_of_interest""]",Island Family Clinic,"763 Bedok Reservoir View, #01-283, Singapore 470763",470763,1.3361827,103.9351266,0.0
825,203734,CHUATJUSIANG GASTROINTESTINALENDO- SCOPY&LIVERCTR,38 IRRAWADDY ROAD,#09-44 MOUNT ELIZABETH NOVENA SPECIALIST CENTRE,329563,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Aliveomedical Novena Branch,"38 Irrawaddy Rd, #09-44, Singapore 329563",329563,1.322236,103.8440388,0.0
826,203737,PARKWAY SHENTON P/L- SENGKANG CTRAL,10 SENGKANG CENTRAL,#01-04 BUANGKOK NEL MRT STATION,545061,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Shenton Medical Group - Buangkok MRT,"10 Sengkang Central, #01-04 Buangkok NEL MRT Station, Singapore 545061",545061,1.3829965,103.8934326,0.0
827,203742,TRINITY MEDICAL (PUNGGOL) PTE LTD,BLOCK 273C PUNGGOL PLACE,#01-880,823273,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Trinity Medical (Punggol),"273C Punggol Pl, #01-874, Singapore 828273",828273,1.4022427,103.9013288,1.0
828,203743,KIM TIAN GREEN FAMILY CLINIC DR ZENG TAO,BLOCK 126 KIM TIAN RD.,#01-06,160126,"[""establishment"",""health"",""point_of_interest""]",Kim Tian Green Family Clinic,"126 Kim Tian Rd, Singapore 160126",160126,1.2826617,103.8292055,0.0
829,203745,ONEDOCTORS HEALTHCARE PTE LTD,BLOCK 846 YISHUN RING RD.,#01-3611,760846,"[""doctor"",""establishment"",""health"",""hospital"",""point_of_interest""]",OneDoctors Family Clinic (Yishun),"846 Yishun Ring Rd, #01-3611, Singapore 760846",760846,1.4172367,103.8346367,0.0
830,203748,DR BL LIM CTR FOR PSYCHOLOGICAL WELLNESS P/L,6 NAPIER RD.,#09-09 GLENEAGLES MEDICAL CTR.,258499,"[""doctor"",""establishment"",""health"",""hospital"",""point_of_interest""]",Dr BL Lim Centre For Psychological Wellness - Psychiatrist Singapore,"6 Napier Rd, #09-09 Gleneagles Medical Centre, Singapore 258499",258499,1.3073365,103.8195895,0.0
831,203750,HEALTHWAY MEDICAL CLINIC- PUNGGOL PLACE,BLOCK 273C PUNGGOL PLACE,#01-874,823273,"[""establishment"",""health"",""point_of_interest""]",Healthway Medical Punggol,"273C Punggol Pl, #01-874, Singapore 823273",823273,1.4020971,103.9015118,0.0
832,203752,PARKWAY SHENTON P/L- 2 CHANGI BUSINESS PARK,2 CHANGI BUSINESS PARK AVENUE 1,#01-03-UE BIZ HUB EAST,486015,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Shenton Medical Group - UE Biz Hub East,"2 Changi Business Park Ave 1, #01-03 UE Biz Hub East, Singapore 486015",486015,1.3357365,103.9630585,0.0
833,203762,WAN MEDICAL CLINIC,BLOCK 416 BEDOK NORTH AVE 2,#01-21,460416,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Wan Medical Clinic,"416 Bedok North Ave 2, #01-21, Singapore 460416",460416,1.3280511,103.9308078,0.0
834,203772,PARKWAY SHENTON PTE LTD,10 TANAH MERAH BESAR RD.,CHANGI WOMEN PRISON,498834,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Shenton Medical Group - UE Biz Hub East,"2 Changi Business Park Ave 1, #01-03 UE Biz Hub East, Singapore 486015",486015,1.3357365,103.9630585,1.0
835,203773,PARKWAY SHENTON P/L- CLUSTER B UPPER CHANGI RD NOR,984 UPPER CHANGI RD. NORTH,,506969,"[""street_address""]",984 Upper Changi Rd N,"984 Upper Changi Rd N, Singapore 506969",506969,1.35673,103.973577,1.0
836,203774,PARKWAY SHENTON P/L- CLUSTER A UPPER CHANGI RD NOR,982 UPPER CHANGI RD. NORTH,,507709,"[""establishment"",""point_of_interest""]",Cluster A,"982 Upper Changi Rd N, Singapore 507709",507709,1.357388,103.9697,1.0
837,203780,INTERNATIONAL BABY CHILD & ADOLESCENT CLINIC,BLOCK 726 ANG MO KIO AVENUE 6,#01-4154/4156 AMK TOWN CTR.,560726,"[""establishment"",""health"",""point_of_interest""]",International Baby Child & Adolescent Clinic,"726 Ang Mo Kio Ave 6, Singapore 560726",560726,1.372778,103.846465,0.0
838,203793,LENS MEDICAL GROUP PTE LTD RCMC RIVERVALE CRESCENT,182A RIVERVALE CRESCENT,#01-04,541182,"[""establishment"",""health"",""point_of_interest""]",RCMC RIVERVALE CRESCENT MEDICAL CENTRE,"182A Rivervale Cres, #01-04, Singapore 541182",541182,1.3903713,103.9089985,0.0
839,203794,THE HARLEY STREET ONCOLOGY CENTRE,38 IRRAWADDY RD.,#07-41 MT ELIZABETH NOVENA SPEC CTR,329563,"[""establishment"",""health"",""point_of_interest""]",The Harley Street Clinic Singapore,"38 Irrawaddy Rd, Singapore 329563",329563,1.322152,103.8442083,0.0
840,203798,NOVENA CANCER CTR. PTE LTD,38 IRRAWADDY RD. #09-41 NOVENA,"CANCER CTR, MT E NOVENA SPECIALIS",329563,"[""doctor"",""establishment"",""health"",""hospital"",""point_of_interest""]",Novena Cancer Centre,"38 Irrawaddy Rd, #09-41, Singapore 329563",329563,1.3221323,103.8441391,0.0
841,203802,THE CLINIC @ FUSIONOPOLIS PTE LTD,1 FUSIONOPOLIS WAY,#03-10 CONNEXIS,138632,"[""doctor"",""establishment"",""health"",""hospital"",""physiotherapist"",""point_of_interest""]",The Clinic Group @ Fusionopolis,"1 Fusionopolis Pl, #01-05, Singapore 138522",138522,1.2999921,103.7882925,1.0
842,203803,ETERN MEDICAL PUNGGOL PTE LTD,70 PUNGGOL CENTRAL,#01-05 PUNGGOL MRT STAT.,828868,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Etern Medical Clinic (Punggol MRT),"70 Punggol Central, #01-05, Singapore 828868",828868,1.4041964,103.9017596,0.0
843,203806,THE ENDOCRINE CLINIC @ NOVENA P/L,38 IRRAWADDY RD.,#08-56 MOUNT ELIZABETH,329563,"[""establishment"",""health"",""point_of_interest""]",The Endocrine Clinic,"38 Irrawaddy Road, 57 Mount Elizabeth, 08-55/56, Singapore 329563",329563,1.3220241,103.8443011,0.0
844,203809,PARKWAY SHENTON P/L- DR ONG LI LING,90 BRAS BASAH,#B1-02 ESPLANADE MRT STATION,189562,"[""establishment"",""health"",""point_of_interest""]",Shenton Medical Group - Esplanade Xchange,"90 Bras Basah Rd, B1-02, Singapore 189562",189562,1.2937591,103.8549627,0.0
845,203818,SINGAPORE PAIN CLINIC PTE LTD C/O SPECIALIST PAIN,38 IRRAWADDY RD.,#07-22/23 MT ELIZABETH NOVENA SPECMEDCTR,329563,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Specialist Pain International Clinic,"#07-22 Mt Elizabeth Novena, Specialist Medical Centre, 38 Irrawaddy Rd, Singapore 329563",329563,1.3222438,103.8440425,0.0
846,203819,PROVIDENCE CLINIC @REDHILL,BLK 86 REDHILL CLOSE,REHILL CLOSEPROVIDENCE CLINIC,150086,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Providence Clinic @ Redhill,"86, #01-598 Redhill Cl, Singapore 150086",150086,1.2842796,103.8181215,0.0
847,203828,THE COLORECTAL CLINIC PTE LTD,820 THOMSON RD.,#07-51 MT ALVERNIA HOSP MEDICAL CENTRE D,574623,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Colorectal Clinic Associates @ Mt Alvernia Hospital,"820 Thomson Rd, #08-62, Block D, Mount Alvernia Hospital Medical Centre, Singapore 574623",574623,1.341499,103.837625,0.0
848,203833,TRINITY MEDICAL GROUP PTE LTD,87 MARINE PARADE CENTRAL,#01-503,440087,"[""establishment"",""health"",""point_of_interest""]",Trinity Medical Centre (Marine Parade),"87 Marine Parade Central, #01-503, Singapore 440087",440087,1.3025838,103.9056057,0.0
